OBJECTID,IN_FID,2019年线上送餐快餐可达性,2019年线上送餐快餐可得性,2019年线上送餐快餐平均价格,2019年线上送餐快餐可选择性,2019年线上送餐正餐可达性,2019年线上送餐正餐可得性,2019年线上送餐正餐平均价格,2019年线上送餐正餐可选择性,2019年线下步行快餐可达性,2019年线下步行快餐可得性,2019年线下步行快餐平均价格,2019年线下步行快餐可选择性,2019年线下步行正餐可达性,2019年线下步行正餐可得性,2019年线下步行正餐平均价格,2019年线下步行正餐可选择性,2023年线上送餐快餐可达性,2023年线上送餐快餐可得性,2023年线上送餐快餐平均价格,2023年线上送餐快餐可选择性,2023年线上送餐正餐可达性,2023年线上送餐正餐可得性,2023年线上送餐正餐平均价格,2023年线上送餐正餐可选择性,2023年线下步行快餐可达性,2023年线下步行快餐可得性,2023年线下步行快餐平均价格,2023年线下步行快餐可选择性,2023年线下步行正餐可达性,2023年线下步行正餐可得性,2023年线下步行正餐平均价格,2023年线下步行正餐可选择性,2025年线上送餐快餐可达性,2025年线上送餐快餐可得性,2025年线上送餐快餐平均价格,2025年线上送餐快餐可选择性,2025年线上送餐正餐可达性,2025年线上送餐正餐可得性,2025年线上送餐正餐平均价格,2025年线上送餐正餐可选择性,2025年线下步行快餐可达性,2025年线下步行快餐可得性,2025年线下步行快餐平均价格,2025年线下步行快餐可选择性,2025年线下步行正餐可达性,2025年线下步行正餐可得性,2025年线下步行正餐平均价格,2025年线下步行正餐可选择性,Cluster,建成时长,物业费,与市中心的距离,省,城市,行政区,小区,均价,地址,lng,lat
3554,3554,435.3640914,0.00508985,20.60396609,6.579164304,226.6042248,0.002597682,29.38350338,7.607810126,20.67705482,0.005122273,31.27999261,4.276386719,42.93985627,0.003783209,66.91459691,8.932572211,1177.993176,0.013760056,23.09316696,7.288753858,236.4239111,0.002680138,32.41228895,10.99093728,17.96860384,0.004518934,45.47055435,4.392533814,52.44229006,0.0047729,73.11876488,7.366967316,658.077224,0.007486028,23.11339307,7.221009608,309.9428394,0.003485938,38.96072029,9.445437478,8.70678665,0.00223068,23.9318813,3.888322594,42.000672,0.003893495,76.04441707,8.192923822,7,3,3.3,10595.02926,浙江,杭州,拱墅,田园牧歌风禾苑,32176,拱墅 - 半山 - 建工路26号,120.194386,30.356128
3555,3555,574.6346237,0.00811969,19.98829381,6.266198113,266.2705659,0.003779106,25.98094883,7.434630415,18.13782627,0.02117388,21.63826258,4.929209011,42.36086668,0.006736702,82.32489086,6.020646713,1746.777252,0.02481281,22.17675083,7.28763952,304.1881504,0.004249172,30.7456397,9.838329546,23.24553733,0.008891224,18.96517896,4.307249987,46.01877331,0.004995353,74.9701115,9.526173535,786.2230708,0.011163716,22.40829066,6.941689503,388.1960547,0.005418855,37.36492652,9.767112901,25.6492756,0.008578835,21.25691101,4.443389377,50.42221094,0.005870336,69.05536175,8.720028854,4,3,0.9,10426.57245,浙江,杭州,上城,红五月嘉苑三区,32400,上城 - 普福 - 红普路,120.251778,30.302601
3556,3556,495.1472949,0.005695804,20.32505354,6.614415411,253.7855966,0.002859818,28.25565873,7.862314133,28.91874761,0.005554445,21.32734224,6.582709955,52.64835677,0.004657851,57.86671501,6.523735396,1372.605235,0.015591687,22.97552495,7.224424454,261.4478783,0.002916165,31.1093681,11.29517234,41.25954021,0.011119949,24.10743604,5.086866628,111.661449,0.009482337,68.95387607,10.1238817,726.4208326,0.00820383,23.22487492,7.232379598,330.7655519,0.003691596,37.6075847,9.50992628,76.80665572,0.01645133,23.92075761,6.913624486,126.9107736,0.010281062,69.12791477,10.76571821,7,3,2.8,10544.02231,浙江,杭州,上城,龙湖名景台(公寓住宅),32467,"上城 - 丁桥 - 同协路,近杭玻街",120.20886,30.349029
3557,3557,526.5011501,0.013382628,18.95072766,6.116327305,245.4903322,0.005673563,27.94759295,8.767104656,5.984369375,0.00151037,35.9384784,1.937819241,92.4939959,0.009945732,63.66764639,10.2245654,1066.870396,0.026467042,23.61115256,7.302026645,252.5738025,0.006018829,31.20541418,11.17137369,29.53623893,0.009059869,24.53150924,5.545877032,111.3247598,0.01228713,64.06457194,9.430492207,569.3716704,0.01409482,22.10995151,6.721722437,258.4852126,0.006173287,36.64418577,10.43423705,25.90912779,0.007545326,21.3802089,6.250734282,83.02416139,0.008889458,60.00122752,9.322601861,7,3,2.5,13989.91395,浙江,杭州,余杭,绿城翡翠湾,32490,"余杭 - 五常 - 五常大道,近高教路",120.01888,30.244276
3558,3558,300.5209297,0.003934398,21.9084939,6.729399145,164.3527679,0.002126536,30.0522117,8.361322876,6.531894488,0.000815375,13,1.97228598,38.25746786,0.002085348,78.05088463,7.997447226,902.2022524,0.013263954,25.85245694,7.390869894,170.7263644,0.0024655,28.63287353,10.8294373,43.12187797,0.006684285,23.03606203,5.272108988,49.44458206,0.003261377,66.71337893,8.314980466,493.7851683,0.007000745,23.66427969,6.992763832,236.0684127,0.003277184,37.94658444,8.982868632,30.87823654,0.004978555,21.8244576,5.950568418,48.55671763,0.003176364,70.61266688,6.554726219,7,3,4.68,20971.18309,浙江,杭州,临平,众安理想湾(别墅),32731,临平 - 临平北 - 新洲路,120.265456,30.436767
3559,3559,563.773979,0.011326456,19.24535244,5.847148498,219.1732298,0.004523991,27.11297868,9.44413714,55.94927069,0.034562419,18.48470852,5.319299157,84.1960387,0.01572662,48.38329003,8.082546468,999.0023272,0.020413267,24.13422647,7.238056095,178.6178132,0.003729533,24.145078,11.21957599,26.86210323,0.015231724,19.01709051,4.675889294,31.98408129,0.00637031,60.93302816,8.525920679,473.4452816,0.00991588,21.79656526,6.917917712,213.8954431,0.004495213,36.40226825,9.852788804,21.1240986,0.012402391,28.17251677,3.446592545,26.34634532,0.005600264,63.80628424,6.916725462,4,3,1,9933.215023,浙江,杭州,滨江,大同公寓,33232,"滨江 - 浦沿 - 镇前路,近浦西路",120.142712,30.158423
3560,3560,536.9457298,0.005868233,21.82431955,6.573085333,305.39077,0.003309245,31.0312205,8.449671257,38.93470569,0.004970923,16.71251837,3.914342263,88.29271388,0.00448154,73.87013654,11.68405834,1337.358129,0.015623352,25.76040862,7.41661694,285.0732747,0.003183997,27.09481815,10.6335983,52.23419126,0.005798694,17.33873158,5.922023544,140.0230363,0.00709969,66.26120134,10.6141625,733.2237825,0.008370634,23.8018501,6.943909627,398.2174659,0.004465981,39.76056128,9.559614375,44.42715909,0.004509495,20.68554826,6.669720814,133.3790834,0.006825949,63.41335272,10.61637141,7,3,4.75,20799.04226,浙江,杭州,临平,莱茵知己(别墅),33819,临平 - 临平北 - 临平顺达路,120.27384,30.429441
3561,3561,550.5591279,0.01454811,18.70720995,6.206518293,242.2505228,0.005789719,27.75398019,8.827628632,6.927272212,0.001612289,31.31093803,2.074754679,87.20210616,0.009229973,63.47165298,10.09055475,1096.074703,0.028275863,23.66852675,7.338714906,252.7525109,0.006230153,31.70116183,10.97707788,18.70105101,0.005304638,25.81891402,5.252252919,97.29844961,0.010357579,62.3295667,9.640991653,589.3648016,0.015143106,21.86332782,6.784970122,257.3785835,0.006363442,35.82744641,10.31538611,16.17260977,0.004260684,18.36904523,6.216430915,71.76313361,0.007477186,58.75114011,9.000732784,7,3,2.5,13955.50855,浙江,杭州,余杭,绿城翡翠湾紫春庭,34088,余杭 - 五常 - 天目山西路78号,120.019517,30.241327
3562,3562,923.3020036,0.010500181,21.10226335,5.929397059,458.9152155,0.005068612,31.47733481,10.39932859,3.349676018,0.001344009,0,1,26.84244028,0.002618962,81.61996785,9.703164242,2192.787805,0.025181937,22.47822437,7.131681181,649.8121602,0.007482516,29.46115703,10.69554453,6.545049626,0.002783647,0,4.585756412,45.89706332,0.004156463,91.5963436,11.46578084,1151.676411,0.013974053,23.70231019,6.73803694,738.4205908,0.008886876,46.88900613,11.8018497,17.12986622,0.007813746,18.67729945,5.616438861,56.54502343,0.00565111,89.56082585,11.68786663,4,3,1.5,8407.037824,浙江,杭州,萧山,佳丰南苑,34288,"萧山 - 钱江世纪城 - 文明路,近利丰路",120.2326,30.217309
3563,3563,619.5608222,0.008459243,21.01653093,6.126312936,286.6073131,0.003834562,29.73349765,10.13006452,20.41275128,0.004577947,13,2.53031538,70.67454535,0.009454166,102.2216534,10.34851592,1536.7018,0.021205954,21.96317658,7.073891976,432.3022941,0.005968922,28.5326134,10.44014266,48.62656692,0.012062917,29.31515555,5.84985209,184.2705608,0.029248184,112.2779533,12.85110856,890.6673398,0.012868261,23.43719401,6.872531786,555.3639937,0.007866098,46.40371339,11.86202711,53.99035047,0.013153188,22.03603744,6.948569553,171.4609242,0.026691041,94.58088684,12.81719979,4,3,0.9,8707.619796,浙江,杭州,萧山,利一家园,34290,萧山 - 钱江世纪城 - 利丰路455号,120.241244,30.230213
3564,3564,667.6787153,0.01325128,20.28014196,5.902869757,363.1244157,0.007139027,28.37477979,9.670886365,1.912394831,0.001796513,0,3,21.76849039,0.008713042,257.4701373,6.67036817,1487.572711,0.029258693,23.497537,7.233559213,388.3289464,0.007735555,29.0262283,11.06156929,4.11971744,0.00206118,14.67744694,3.789291416,31.42594674,0.013664695,303.8486942,6.321603063,767.2042706,0.01528153,22.54577474,6.701622254,456.2834112,0.009113065,39.88168774,10.99533006,6.594481791,0.008799446,69.84619216,3.649335754,21.11419177,0.010481887,246.2613144,7.497876838,7,3,1.68,12272.11803,浙江,杭州,余杭,绿城西溪融庄(公寓住宅),34564,余杭 - 五常 - 荆长大道,120.036672,30.27331
3565,3565,811.4164319,0.00718679,20.3302724,5.83038227,383.3240968,0.003381409,30.63140117,9.94604012,144.4732801,0.036239235,19.9022429,4.892918229,151.7544534,0.010802435,74.15400929,10.41570666,2067.212128,0.018707275,23.0070898,7.210918581,412.1226168,0.003716891,32.8342709,10.42275323,113.0851636,0.027381733,20.47899045,5.358184767,162.653979,0.011791057,65.14885176,8.668395305,1032.407094,0.009541495,22.38682425,6.862786045,470.7083954,0.00437435,38.63219964,10.51615015,78.18839512,0.018443969,20.88163613,5.917644556,122.9555514,0.009040484,65.8153631,10.18345909,7,3,1.75,11517.89015,浙江,杭州,西湖,协安紫郡(公寓住宅),34850,西湖 - 西湖三墩 - 紫萱路308号,120.068027,30.328141
3566,3566,829.6700305,0.00910867,20.4839439,5.673750673,393.0552752,0.004107838,30.0425815,10.39514031,103.7662694,0.04823817,18.36159571,4.506110678,78.14295556,0.012032576,64.8073904,9.627632169,2003.460657,0.022564364,23.02240658,7.236639526,426.9443024,0.004479381,30.2547717,10.87412581,64.01895493,0.033748617,18.36561337,4.123510445,94.86499124,0.015461713,63.66544327,10.76378755,868.9504541,0.009826811,23.3334147,6.546466396,476.4602475,0.005225399,44.93026826,11.52673824,43.57218465,0.02173662,25.61475088,5.656814181,89.42380669,0.01463155,73.79210171,10.97287691,4,3,0.9,8819.097037,浙江,杭州,滨江,康悦香庄,34875,滨江 - 白马湖 - 江淑路111号,120.201728,30.17981
3567,3567,604.3478229,0.007957974,20.1797361,6.344410628,276.6873273,0.00370516,26.38980473,7.425455263,124.1022327,0.073714474,19.10810136,5.038251868,102.0337659,0.026129529,75.32040574,7.616246195,1945.794817,0.025996631,22.20802767,7.334809827,324.2009988,0.004245947,31.8570201,9.900661703,133.9716941,0.079650631,21.05257208,5.084678247,136.0637287,0.031467892,72.86384582,8.99472365,818.2935159,0.010904997,22.73029289,6.995506945,414.3285436,0.005392454,37.41904729,9.648493233,108.7166325,0.048353328,22.69155307,6.766129489,86.61640797,0.022578395,61.43437449,8.478181158,7,3,2.75,10212.01134,浙江,杭州,上城,保利梧桐语,35246,"上城 - 普福 - 普德路,近九州路",120.242386,30.314397
3568,3568,1696.546395,0.007902329,21.02711629,6.120173645,903.4836873,0.004151546,32.21860828,10.15522423,103.2406499,0.0117745,26.10476461,5.580844049,203.3289389,0.007080966,102.5979581,12.58510458,3570.24888,0.016908859,23.13499389,7.222431773,759.6057846,0.003560339,28.9355051,10.1515165,101.163472,0.012828544,27.33326757,5.606430874,284.7886924,0.010046757,109.8801351,13.49041439,1344.223467,0.006435225,23.71918207,7.013697744,854.1576417,0.00395977,45.29732701,10.99808729,74.57025527,0.009947834,26.62269799,6.748420295,214.2201876,0.007645568,99.88940333,12.76279348,4,3,1.2,5433.259331,浙江,杭州,拱墅,吉兴公寓,35370,拱墅 - 和睦 - 大关路29号,120.13042,30.303203
3569,3569,403.5977117,0.005010931,20.60705668,6.559033958,206.5673493,0.002560722,29.18748049,7.803116659,17.24326254,0.00454305,29.8566513,4.203803995,22.37027575,0.002166745,74.92285611,6.600443753,1089.290883,0.013630861,23.13737062,7.299735336,217.4120023,0.002667265,32.64280518,10.91943313,14.64968199,0.003785286,37.73904184,4.301206008,31.68193995,0.003275511,78.48336808,6.932367465,613.2872284,0.007327558,23.08337002,7.184222021,286.9373631,0.003428162,38.73746948,9.488655449,5.924506736,0.001543531,23.50842443,4.745102806,22.85092813,0.002438583,79.05291536,7.039881383,7,3,3.3,10825.80027,浙江,杭州,拱墅,田园牧歌麓云苑(公寓住宅),35828,拱墅 - 半山 - 半山东路,120.193144,30.359011
3570,3570,371.4886088,0.004352464,20.87820036,6.395920427,153.7321838,0.001785353,29.42122643,8.631131059,33.13207159,0.029395018,18.30575701,5.563441112,47.23940884,0.004999896,81.02393598,10.24504549,1009.333482,0.016264579,22.40500613,7.18497151,172.9711278,0.002187714,31.1643217,10.74862468,16.96154289,0.005382676,17.45731433,4.809808212,36.63755241,0.002896624,63.47339691,9.59106141,549.2826573,0.007858793,23.27267344,7.2325888,220.7716098,0.002924919,42.03634721,10.18461201,39.96611127,0.012223631,24.37262178,6.803442394,54.9894311,0.004657491,73.34361936,8.925598989,7,3,7.6,15695.17387,浙江,杭州,萧山,开元广场悦墅,36200,萧山 - 蜀山 - 西河路,120.259209,30.13637
3571,3571,510.4719921,0.007136464,21.33001177,6.029753082,236.1858864,0.003208071,31.44070144,9.996942816,28.94008037,0.043815192,35.79244036,4.410710272,105.3912184,0.051038584,107.6513182,11.76567501,1256.643729,0.01802026,22.13285711,7.055412144,340.1114812,0.005022574,28.5904038,10.27062868,95.99005741,0.119993821,23.92187582,5.434800396,229.3622843,0.100116492,118.6316318,12.31350011,732.3300383,0.011062546,23.44367323,6.793702653,464.9124985,0.00681209,47.41455909,11.73525073,87.15621479,0.106776792,25.00536018,6.112447387,208.6491893,0.08946574,105.5131349,12.59157747,4,3,1.5,8389.911226,浙江,杭州,萧山,利二花苑,36376,"萧山 - 钱江世纪城 - 奔竞大道,近金鸡路",120.239958,30.237523
3572,3572,524.8727611,0.013599433,18.69481401,6.220780959,230.3011101,0.005362147,27.18773078,8.81505351,16.39216606,0.004865269,29.78882976,5.215700462,63.53047061,0.006113388,65.38571718,9.178158541,1057.145713,0.026525021,23.57055397,7.319267705,240.8971518,0.005814306,31.96783803,10.90254545,12.15462018,0.003198146,20.35761206,5.288388274,63.01950699,0.006357043,64.76807278,9.8628882,571.2490395,0.01427716,21.80671665,6.824263918,246.2019649,0.005940084,35.67372455,10.51593871,15.79290595,0.004303349,22.5843892,6.618891661,47.39220085,0.004654123,64.13289621,9.595281241,7,3,2.5,14416.5382,浙江,杭州,余杭,翡翠城(西南区),37361,"余杭 - 五常 - 高教路,近天目山西路",120.014875,30.241374
3573,3573,271.4909674,0.0050921,21.56163284,6.667759318,168.1957461,0.003070616,27.9403238,7.865978887,35.57402612,0.009154311,26,4.133972924,70.27276748,0.006818164,69.73555785,9.465636655,603.9910396,0.011795181,22.77043408,7.191739256,199.057482,0.003643259,23.07762657,10.65534088,15.80608209,0.004088465,18.9,5.967635811,47.44432423,0.004563796,67.43416734,8.932798962,400.3094463,0.007489529,24.01474881,7.113879609,215.3136304,0.003951884,41.7539891,8.885123772,13.48206241,0.003602803,31.27225453,5.450590363,41.16210459,0.003977169,67.23443519,8.529513637,7,3,4.6,22547.40838,浙江,杭州,余杭,湖山帝景湾(北苑别墅),38440,余杭 - 老余杭 - 南湖东路,119.932777,30.254412
3574,3574,1684.280148,0.007930637,20.9861037,6.139776365,893.2439547,0.004141244,32.0843873,10.10168043,103.1702978,0.012170065,26.14037697,5.729105803,191.982545,0.00681128,103.9222628,12.58985015,3570.339083,0.01712915,23.12664548,7.227555891,759.1825952,0.003602964,28.8781989,10.1814057,101.7159483,0.013253487,27.55696298,5.500345945,282.9902736,0.010094208,110.0640672,13.50973642,1344.568019,0.006532802,23.66661147,6.997838933,851.4382027,0.003997482,45.174299,11.01728675,76.3523039,0.010466004,29.03787241,6.881334461,212.0840196,0.007638917,99.67730224,12.81101641,4,3,0.9,5568.71361,浙江,杭州,拱墅,都景公寓,39335,"拱墅 - 和睦 - 秉祥巷,近莫干山路",120.130074,30.304572
3575,3575,978.2505432,0.005754108,21.79464214,6.396249276,483.4112306,0.002760951,31.94494481,9.456578375,36.49938238,0.012167695,39.04948772,4.436650303,68.79763098,0.004327498,96.41383167,9.186498773,2226.109018,0.014010484,22.97958576,7.178451266,428.3502957,0.002694072,35.51778478,11.10184459,29.59338017,0.006680511,18.25362418,3.898392093,62.61175882,0.003856841,87.92690544,9.472952675,878.9468478,0.005729776,23.81138813,6.982244353,588.170241,0.003716968,43.76844011,11.15851298,19.78701332,0.004879163,22.84525823,5.286732505,49.32769747,0.003011642,89.8384299,9.638042909,4,3,1.5,6150.1912,浙江,杭州,上城,云河家园,40017,"上城 - 彭埠 - 塘工局路,近章家坝弄",120.214408,30.281589
3576,3576,1047.975747,0.007240166,20.92418334,6.097464905,489.4954919,0.00336074,28.70685174,9.806391789,362.1169627,0.109386309,22.62858702,4.706147397,316.059324,0.025449494,75.4121871,11.21257773,2643.08382,0.019387366,23.35034353,7.188126032,518.4113832,0.003707644,28.98830193,10.57614588,327.5836252,0.09102484,23.51173249,4.455318519,437.6348395,0.034164361,68.44162856,11.72740262,1155.446766,0.009096253,22.73609825,6.960623069,629.7019234,0.004783737,43.02361595,10.92163313,253.872829,0.070030366,25.20637405,5.895876434,309.5196109,0.024526783,66.39635474,10.53621877,7,3,2.25,8800.728049,浙江,杭州,拱墅,德信晓宸,40633,"拱墅 - 万达广场 - 祥富路,近上祥路",120.117692,30.334643
3577,3577,579.713719,0.007387086,20.40659302,6.30387613,259.3024842,0.003347054,27.10191834,7.523887762,37.83379263,0.007736426,20.98869857,4.860133705,40.62519581,0.004095218,83.81403702,6.632913547,1788.109439,0.023214116,22.21420037,7.297612858,312.3750439,0.00394008,33.66275388,9.988012253,41.13538166,0.008809325,21.62425777,5.136064759,98.03637447,0.009209467,74.18098036,10.61241339,769.9500236,0.009954875,22.65739946,6.983086643,402.2869604,0.005037526,38.09421167,9.635216991,35.89661374,0.007861507,24.63413419,5.859893541,75.39512863,0.007322414,69.44829205,9.249146237,7,3,2.5,9738.066853,浙江,杭州,上城,世茂东壹号,40825,上城 - 艮北新城 - 建华路,120.242992,30.304495
3578,3578,1000.799056,0.006294629,21.57717738,6.402245782,507.3419289,0.003142237,29.84638478,9.22167344,49.23111325,0.014205752,27.08406488,5.483457883,115.6796574,0.006648145,68.35985398,9.191987182,2438.745914,0.016198399,22.47626403,7.301077869,499.488134,0.003291933,33.25550663,10.85816267,54.69792022,0.014382823,28.11876548,5.587133709,148.1072242,0.008783412,79.02040536,10.29538814,958.6090865,0.006742351,23.77301402,7.095781737,580.020738,0.003942374,42.40633521,10.38480803,39.2205448,0.010718733,21.47156187,6.312616543,98.68318314,0.005518909,89.16189456,8.881644255,7,3,2.25,5961.459667,浙江,杭州,上城,天阳尚城国际,40902,"上城 - 城东新城 - 全福桥路,近机场路",120.194236,30.304055
3579,3579,897.8127752,0.008410827,20.99263475,5.903184607,463.2073727,0.004250695,31.41761613,10.1859926,37.44190167,0.010065823,22.49335355,5.840506367,64.9001785,0.004554609,102.605931,9.721506198,2297.710814,0.021923708,23.02632017,7.225330229,604.7403951,0.005536382,30.7736134,10.92082067,47.68244456,0.011047612,20.86587531,4.908198595,116.1084571,0.008445739,74.41556233,10.23674021,1062.388602,0.010023464,23.79847887,6.83435559,630.6385077,0.005835485,45.82765472,11.54234229,57.91213039,0.013138996,23.38544192,7.015673721,82.47975348,0.005810384,71.711146,9.748479302,7,3,2.1,9751.70365,浙江,杭州,滨江,瑞立东方花城,41535,滨江 - 西兴 - 滨安路42号,120.227946,30.188337
3580,3580,981.0737326,0.005751565,21.87409455,6.383490722,487.5901758,0.002790656,32.19122329,9.486871694,34.27083515,0.008552013,39.7204695,4.915371299,65.13744538,0.003870227,98.21595408,8.515259504,2216.793802,0.013841409,23.02885368,7.155002613,425.2401018,0.002666402,35.57394598,10.99659303,34.90748481,0.007462276,21.48069588,4.38189681,58.43240882,0.003366998,94.34331824,9.049749073,873.7984688,0.005642556,23.84471276,6.974343171,591.1592647,0.003719844,44.04544667,11.15891854,21.21667952,0.004859483,22.22178749,4.862071096,49.77504375,0.002976895,92.95815979,9.172260404,4,3,0.8,6120.251727,浙江,杭州,上城,云河南园,42137,"上城 - 景芳 - 严家弄路,近运河东路",120.214808,30.279899
3581,3581,185.5049083,0.006232632,22.96867499,5.982484895,105.9120312,0.003699027,33.10867185,8.130388215,16.41671445,0.011541581,30.12904606,4.629379774,34.2103766,0.005955338,71.52932993,6.802419175,536.21107,0.018687789,23.22499792,7.041055964,156.1379649,0.005521114,30.3710722,9.994276345,11.26692913,0.004534921,20.61055058,4.300149022,48.11428066,0.007636863,74.62989786,10.84658491,361.4272227,0.012574736,24.2798853,7.093747239,207.699041,0.007271824,40.16041649,9.918014195,10.70169094,0.003693237,23.22018764,5.635503975,48.00889593,0.007764034,71.29167067,10.10933957,7,3,6.5,11220.45622,浙江,杭州,西湖,华润新鸿基之江九里(公寓住宅),42171,"西湖 - 之江度假区 - 珊瑚沙路,近碧波路",120.089652,30.167734
3582,3582,589.4322602,0.007816741,20.24038025,6.276916361,267.1561017,0.0035837,26.61503269,7.464387166,34.30843636,0.00766855,20.70377055,4.527335571,44.55735885,0.004991957,83.90789926,7.440866854,1816.540674,0.024388724,22.16687014,7.285258223,316.4431092,0.00415127,32.79172535,9.957116113,33.92251699,0.008572775,16.83825579,4.921827949,95.71804859,0.009336872,74.87609026,10.33165437,792.3066665,0.010608912,22.57449454,6.918967206,406.6965454,0.005302252,37.78688363,9.690271332,30.26321069,0.007936442,22.31808569,5.262179862,77.17034006,0.007877648,68.78748128,9.66072189,7,3,2.8,9996.69502,浙江,杭州,上城,招商雍华府,42403,上城 - 艮北新城 - 建华路,120.245545,30.305231
3583,3583,1006.871904,0.006215008,21.57698449,6.372208797,508.151741,0.003077148,29.8892934,9.225692126,70.36822996,0.016844855,22.62180728,5.104708772,156.3289846,0.008482784,72.13247112,9.716545185,2437.522055,0.015933457,22.50514211,7.292588131,496.4630671,0.00322101,33.27050173,10.95314491,69.41562374,0.016411725,29.51396918,5.447262867,183.596129,0.01031718,76.03567669,10.58269894,952.0511232,0.00658323,23.76411308,7.113772235,581.0547472,0.00387915,42.42007649,10.37656812,46.58810354,0.011461831,21.74769316,6.177935405,125.5563745,0.006745098,85.28780226,9.522716139,7,3,2.5,5871.615553,浙江,杭州,上城,信宇锦润公寓,42412,"上城 - 城东新城 - 金福桥路,近百田巷",120.195031,30.302295
3584,3584,670.6112347,0.005026448,21.28294926,6.472007578,320.5987778,0.002293883,30.45893539,9.224458021,74.94899228,0.014467393,25.16469231,5.554521803,82.63462637,0.007629255,84.50523623,11.45039797,1827.782899,0.015397665,22.67651537,7.258279312,339.414629,0.002689326,35.58083985,10.90711815,81.72051307,0.017166114,23.7104967,5.225919932,173.4128828,0.014239372,73.03175946,12.14971358,728.3431764,0.006266953,23.45124346,6.989923481,431.4994468,0.003434653,41.98328664,10.57060461,63.23493713,0.012902448,25.5734315,6.431522918,149.3186454,0.012272884,79.82671878,12.26351165,7,3,2.25,7399.374653,浙江,杭州,上城,德信东望,43007,"上城 - 城东新城 - 新塘路,近明月桥路",120.222865,30.292573
3585,3585,702.7231097,0.008715775,19.90566972,5.625190563,305.3897378,0.00358561,28.24895343,10.25791755,52.76124842,0.026490837,18.52739352,5.013306309,57.34716903,0.008802563,63.03208048,9.748116822,1698.146255,0.021210772,23.12293971,7.257492747,321.8211816,0.003806805,29.31236845,11.1512687,39.38884142,0.022514042,18.17360865,4.515774713,71.41404447,0.011588208,92.42624616,10.55128881,746.0419953,0.009397344,22.96572969,6.594452458,379.3093455,0.004680206,42.06963491,11.31228331,30.83165449,0.020508894,34.34019697,5.08781705,66.39250626,0.010822793,83.26333142,11.60387108,4,3,1.6,9046.526534,浙江,杭州,滨江,湖漫雅筑,43015,"滨江 - 长河 - 天官路,近光裕路",120.193506,30.173225
3586,3586,923.4816715,0.009163553,21.15021175,6.112120191,478.7515248,0.004635529,30.57865075,9.908166368,25.815202,0.007582028,27.19842207,5.620258418,112.776483,0.008325872,100.9149608,12.1028917,2169.953346,0.021378496,22.8247379,7.181259344,643.7823654,0.006185253,30.47583463,10.76004343,82.43802573,0.025183917,21.07851401,4.652530219,252.996415,0.019307568,73.80919352,11.98382127,1198.483168,0.01200569,23.91314708,6.945980025,736.9285898,0.007263641,44.67733926,11.35899401,29.42433774,0.007211228,24.45395678,6.095529862,103.9807642,0.007397573,81.8651633,10.76432315,7,3,2.45,10521.01464,浙江,杭州,萧山,中国铁建青秀城,43877,萧山 - 开发区 - 建设一路418号,120.243775,30.195271
3587,3587,1440.791577,0.006598188,21.98513395,6.314436524,719.8764453,0.003242121,32.58582746,10.18145334,197.0032589,0.022793594,25.99812392,5.617319878,268.6760022,0.01149774,73.21947542,9.776258742,3014.862074,0.014381884,22.81130555,7.222446304,599.8521524,0.002875871,31.60459065,11.0520611,107.3781243,0.012253839,19.13831978,4.998231204,215.8224818,0.008998229,67.64012205,10.16520448,1125.763107,0.005514194,24.17240953,7.072768151,753.4114317,0.003625376,44.6339676,11.20710642,85.10711972,0.009620287,22.89856258,6.388370145,171.6792636,0.007173664,75.27934887,10.09001163,7,3,2.25,4366.171767,浙江,杭州,上城,运河天城国际,44018,上城 - 闸弄口 - 机场路,120.187943,30.288536
3588,3588,1434.399493,0.008768383,20.86949537,6.0733914,719.600809,0.004316911,29.79934376,9.740914023,115.2348012,0.063310417,17.93155873,4.44735897,202.8559487,0.016275842,75.33193212,11.3572094,3330.386092,0.021059697,23.18103549,7.222521309,692.4547879,0.004274707,28.884123,10.3892971,90.25108492,0.054307446,21.20489957,3.750212498,266.6625958,0.020882016,71.35675898,12.12724778,1385.581125,0.00927078,23.04409348,6.949576699,791.2274507,0.005033568,43.73838661,10.73448394,53.74286115,0.031312555,22.09770977,4.75183007,185.4970362,0.015211018,69.03926224,10.43091949,7,3,2.5,7903.665885,浙江,杭州,拱墅,富越香郡,44342,"拱墅 - 桥西 - 湖州街,近杭行路",120.115418,30.322964
3589,3589,685.7706967,0.012239306,19.6749345,5.672495488,282.008866,0.004990883,29.43231851,9.310642485,236.749631,0.156494721,21.45843104,4.9384592,263.8143499,0.039788062,58.50076627,11.35694955,1242.002332,0.022021148,23.7916668,7.210612366,245.7356295,0.004175852,24.30258326,11.37890124,88.89261335,0.089522328,17.4814492,4.903864385,146.8418573,0.023175619,55.76230109,10.83444335,607.0700976,0.010644551,22.16557432,6.771559626,294.3268475,0.005094247,37.18441401,10.29175741,67.73280811,0.048147333,21.5337973,5.219641774,91.11588473,0.014061056,55.8165417,10.94845698,7,3,2.75,8703.665972,浙江,杭州,滨江,绿城巧园,44579,"滨江 - 浦沿 - 浦沿路,近坚塔路",120.143364,30.170778
